Date,Price,Open,High,Low,Vol.,Change %
6/30/2023,"14,850","15,000","15,250","14,850",27.93M,-1.00%
7/3/2023,"14,550","15,000","15,050","14,500",30.11M,-2.02%
7/4/2023,"14,850","14,550","14,850","14,350",23.18M,2.06%
7/5/2023,"14,700","15,000","15,100","14,700",24.05M,-1.01%
7/6/2023,"14,400","14,700","14,750","14,200",23.89M,-2.04%
7/7/2023,"14,500","14,250","14,550","14,250",19.48M,0.69%
7/10/2023,"14,900","14,600","15,100","14,500",27.53M,2.76%
7/11/2023,"14,700","15,000","15,050","14,650",17.74M,-1.34%
7/12/2023,"14,600","14,800","14,850","14,450",21.67M,-0.68%
7/13/2023,"14,950","14,700","15,150","14,600",30.51M,2.40%
7/14/2023,"15,150","15,050","15,350","14,900",43.04M,1.34%
7/17/2023,"15,350","15,300","15,500","15,100",36.93M,1.32%
7/18/2023,"15,050","15,200","15,250","14,850",28.46M,-1.95%
7/19/2023,"14,700","15,100","15,200","14,650",34.69M,-2.33%
7/20/2023,"14,800","14,700","14,900","14,600",16.99M,0.68%
7/21/2023,"15,150","14,800","15,200","14,700",34.69M,2.36%
7/24/2023,"16,200","15,400","16,200","15,400",95.94M,6.93%
7/25/2023,"16,200","16,500","16,900","16,050",42.47M,0.00%
7/26/2023,"17,200","16,250","17,200","16,050",73.23M,6.17%
7/27/2023,"17,850","17,300","18,150","17,200",71.12M,3.78%
7/28/2023,"18,350","17,850","18,900","17,650",70.87M,2.80%
7/31/2023,"18,850","18,150","18,850","17,700",56.59M,2.72%
8/1/2023,"17,800","18,850","18,900","17,800",53.14M,-5.57%
8/2/2023,"18,350","17,750","18,500","17,700",43.28M,3.09%
8/3/2023,"18,550","18,350","18,600","18,050",42.86M,1.09%
8/4/2023,"19,800","19,550","19,800","19,050",79.62M,6.74%
8/7/2023,"20,200","20,300","20,700","19,800",44.45M,2.02%
8/8/2023,"20,350","20,500","20,700","20,050",44.21M,0.74%
8/9/2023,"19,900","20,050","20,300","19,750",44.74M,-2.21%
8/10/2023,"20,600","19,900","21,100","19,900",61.80M,3.52%
8/11/2023,"20,900","20,850","20,950","20,050",39.74M,1.46%
8/14/2023,"21,250","21,200","21,700","21,050",44.64M,1.67%
8/15/2023,"20,750","21,300","21,400","20,600",49.32M,-2.35%
8/16/2023,"20,650","20,650","20,900","20,300",40.99M,-0.48%
8/17/2023,"20,650","20,500","21,150","20,500",40.74M,0.00%
8/18/2023,"19,250","20,450","20,500","19,250",73.87M,-6.78%
8/21/2023,"18,500","18,800","19,100","18,050",46.79M,-3.90%
8/22/2023,"18,500","18,550","18,900","17,300",45.88M,0.00%
8/23/2023,"18,700","18,800","19,250","18,550",29.60M,1.08%
8/24/2023,"19,800","18,800","19,950","18,550",40.90M,5.88%
8/25/2023,"19,400","19,800","20,000","19,300",33.52M,-2.02%
8/28/2023,"20,000","19,600","20,100","19,350",33.67M,3.09%
8/29/2023,"20,350","20,200","21,050","20,100",40.37M,1.75%
8/30/2023,"20,050","20,500","20,600","19,500",67.19M,-1.47%
8/31/2023,"20,450","20,100","20,500","20,000",36.64M,2.00%
9/5/2023,"21,400","20,900","21,700","20,800",53.91M,4.65%
9/6/2023,"21,800","21,300","21,800","21,000",46.22M,1.87%
9/7/2023,"21,600","22,000","22,150","21,500",44.46M,-0.92%
9/8/2023,"22,000","21,600","22,250","21,400",52.61M,1.85%
9/11/2023,"20,500","22,050","22,200","20,500",71.69M,-6.82%
9/12/2023,"20,950","20,150","20,950","19,650",57.21M,2.20%
9/13/2023,"19,950","21,000","21,100","19,500",77.13M,-4.77%
9/14/2023,"18,700","19,600","19,800","18,600",76.98M,-6.27%
9/15/2023,"18,900","19,000","19,250","18,650",26.73M,1.07%
9/18/2023,"18,150","18,900","18,900","18,050",28.32M,-3.97%
9/19/2023,"17,300","18,250","18,450","17,050",54.72M,-4.68%
9/20/2023,"18,500","17,200","18,500","16,600",40.16M,6.94%
9/21/2023,"18,200","18,750","19,150","18,000",30.13M,-1.62%
9/22/2023,"17,400","17,700","17,800","16,950",36.48M,-4.40%
9/25/2023,"16,200","17,200","17,600","16,200",28.12M,-6.90%
9/26/2023,"15,150","15,800","16,500","15,150",33.77M,-6.48%
9/27/2023,"15,500","15,250","15,500","14,500",30.50M,2.31%
9/28/2023,"15,750","15,500","16,050","15,300",20.77M,1.61%
9/29/2023,"15,600","16,000","16,150","15,550",13.60M,-0.95%
10/2/2023,"15,400","15,600","15,850","15,300",14.01M,-1.28%
10/3/2023,"14,350","15,150","15,400","14,350",29.96M,-6.82%
10/4/2023,"14,600","13,900","14,900","13,900",17.27M,1.74%
10/5/2023,"13,800","14,600","14,800","13,800",17.08M,-5.48%
10/6/2023,"13,900","13,800","14,000","13,500",16.42M,0.72%
10/9/2023,"14,350","14,000","14,450","13,900",14.25M,3.24%
10/10/2023,"14,200","14,500","14,750","14,200",15.79M,-1.05%
10/11/2023,"14,450","14,250","14,450","14,100",10.24M,1.76%
10/12/2023,"14,850","14,600","15,150","14,600",20.33M,2.77%
10/13/2023,"14,950","14,600","15,000","14,400",14.89M,0.67%
10/16/2023,"14,550","14,950","15,300","14,500",11.03M,-2.68%
10/17/2023,"13,750","14,700","14,750","13,750",12.92M,-5.50%
10/18/2023,"13,000","13,850","14,000","12,800",23.05M,-5.45%
10/19/2023,"13,200","13,200","13,700","12,800",15.59M,1.54%
10/20/2023,"13,800","13,250","13,800","13,000",14.53M,4.55%
10/23/2023,"13,350","13,800","13,950","13,350",11.39M,-3.26%
10/24/2023,"13,650","13,500","13,750","13,300",9.40M,2.25%
10/25/2023,"13,850","13,800","14,250","13,800",16.00M,1.47%
10/26/2023,"12,900","13,400","13,600","12,900",29.97M,-6.86%
10/27/2023,"13,300","13,100","13,500","12,150",25.64M,3.10%
10/30/2023,"13,300","13,250","13,800","12,950",19.82M,0.00%
10/31/2023,"12,900","13,400","13,600","12,800",19.11M,-3.01%
11/1/2023,"13,100","13,000","13,100","12,600",11.27M,1.55%
11/2/2023,"14,000","13,350","14,000","13,100",26.18M,6.87%
11/3/2023,"14,550","14,900","14,900","14,350",31.46M,3.93%
11/6/2023,"14,800","14,600","14,900","14,250",27.91M,1.72%
11/7/2023,"14,500","14,650","14,850","14,450",19.06M,-2.03%
11/8/2023,"15,500","14,500","15,500","14,400",44.70M,6.90%
11/9/2023,"16,300","15,800","16,550","15,750",56.50M,5.16%
11/10/2023,"16,000","16,050","16,950","15,950",43.02M,-1.84%
11/13/2023,"15,750","15,950","16,300","15,500",30.73M,-1.56%
11/14/2023,"16,100","16,050","16,400","15,800",28.89M,2.22%
11/15/2023,"16,250","16,650","16,750","16,200",30.08M,0.93%
11/16/2023,"16,750","16,200","16,800","16,100",29.92M,3.08%
11/17/2023,"16,100","16,750","16,950","15,850",35.81M,-3.88%
11/20/2023,"16,200","15,700","16,350","15,700",21.08M,0.62%
11/21/2023,"16,250","16,500","16,500","16,150",14.40M,0.31%
11/22/2023,"17,350","16,250","17,350","16,200",67.96M,6.77%
11/23/2023,"17,000","17,700","18,300","17,000",59.21M,-2.02%
11/24/2023,"17,600","17,400","17,600","16,750",47.25M,3.53%
11/27/2023,"17,350","17,650","18,000","17,350",22.74M,-1.42%
11/28/2023,"17,450","17,350","17,450","16,800",28.25M,0.58%
11/29/2023,"18,100","17,500","18,250","17,500",35.23M,3.72%
11/30/2023,"17,700","18,100","18,100","17,700",25.53M,-2.21%
12/1/2023,"17,700","17,750","17,950","17,400",19.59M,0.00%
12/4/2023,"18,150","18,050","18,450","17,950",32.39M,2.54%
12/5/2023,"18,200","18,400","18,700","18,150",33.25M,0.28%
12/6/2023,"18,300","18,250","18,350","18,050",24.85M,0.55%
12/7/2023,"17,500","18,250","18,450","17,300",46.67M,-4.37%
12/8/2023,"17,600","17,600","17,850","17,400",16.56M,0.57%
12/11/2023,"17,600","17,600","17,750","17,350",15.16M,0.00%
12/12/2023,"17,700","17,850","17,850","17,600",10.96M,0.57%
12/13/2023,"17,000","17,850","17,850","17,000",19.98M,-3.95%
12/14/2023,"16,300","17,200","17,250","16,250",30.61M,-4.12%
12/15/2023,"16,900","16,300","17,100","15,800",38.52M,3.68%
12/18/2023,"16,400","16,950","16,950","16,400",9.52M,-2.96%
12/19/2023,"16,800","16,400","16,800","16,200",11.52M,2.44%
12/20/2023,"16,750","16,800","16,900","16,600",7.07M,-0.30%
12/21/2023,"16,600","16,600","16,700","16,500",8.04M,-0.90%
12/22/2023,"16,600","16,650","16,900","16,500",7.46M,0.00%
12/25/2023,"16,900","16,600","17,100","16,550",14.52M,1.81%
12/26/2023,"16,900","17,000","17,150","16,800",8.80M,0.00%
12/27/2023,"16,800","16,900","17,000","16,750",16.80M,-0.59%
12/28/2023,"16,700","16,750","16,950","16,700",11.52M,-0.60%
12/29/2023,"17,050","16,700","17,250","16,700",24.84M,2.10%
1/2/2024,"16,750","17,200","17,300","16,700",13.55M,-1.76%
1/3/2024,"16,800","16,700","16,850","16,650",8.77M,0.30%
1/4/2024,"16,850","16,900","17,150","16,850",21.53M,0.30%
1/5/2024,"16,850","16,850","17,050","16,800",9.15M,0.00%
1/8/2024,"17,300","17,050","17,500","17,000",23.76M,2.67%
1/9/2024,"17,050","17,400","17,450","17,000",12.91M,-1.45%
1/10/2024,"16,900","17,050","17,200","16,800",13.26M,-0.88%
1/11/2024,"16,850","16,900","17,050","16,750",11.97M,-0.30%
1/12/2024,"16,300","16,650","16,750","16,050",28.03M,-3.26%
1/15/2024,"16,300","16,500","16,600","16,300",7.57M,0.00%
1/16/2024,"16,650","16,200","16,700","16,150",8.61M,2.15%
1/17/2024,"16,200","16,450","16,600","16,100",25.32M,-2.70%
1/18/2024,"16,300","16,400","16,600","16,250",9.81M,0.62%
1/19/2024,"16,400","16,550","16,550","16,250",8.54M,0.61%
1/22/2024,"17,300","16,400","17,400","16,200",32.57M,5.49%
1/23/2024,"17,000","17,300","17,350","16,900",14.19M,-1.73%
1/24/2024,"16,700","17,000","17,050","16,650",17.05M,-1.76%
1/25/2024,"16,600","16,750","16,800","16,500",8.64M,-0.60%
1/26/2024,"16,600","16,600","16,900","16,600",10.34M,0.00%
1/29/2024,"16,400","16,650","16,750","16,350",8.98M,-1.20%
1/30/2024,"16,450","16,400","16,550","16,300",9.55M,0.30%
1/31/2024,"16,700","17,000","17,050","16,600",25.86M,1.52%
2/1/2024,"16,700","16,750","16,900","16,600",13.57M,0.00%
2/2/2024,"17,000","16,700","17,350","16,650",66.16M,1.80%
2/5/2024,"17,000","17,000","17,100","16,750",13.41M,0.00%
2/6/2024,"17,250","17,000","17,500","17,000",32.14M,1.47%
2/7/2024,"17,300","17,300","17,450","17,050",22.94M,0.29%
2/15/2024,"17,500","17,500","17,650","17,300",25.95M,1.16%
2/16/2024,"17,700","17,500","18,000","17,500",35.47M,1.14%
2/19/2024,"17,550","17,700","17,800","17,400",29.94M,-0.85%
2/20/2024,"17,550","17,550","17,650","17,300",36.29M,0.00%
2/21/2024,"17,350","17,700","17,800","17,300",30.97M,-1.14%
2/22/2024,"17,100","17,350","17,400","17,100",22.16M,-1.44%
2/23/2024,"17,000","17,100","17,250","16,600",37.28M,-0.58%
2/26/2024,"16,800","16,800","16,950","16,550",23.43M,-1.18%
2/27/2024,"17,050","16,950","17,100","16,750",22.16M,1.49%
2/28/2024,"17,000","17,150","17,200","16,850",14.95M,-0.29%
2/29/2024,"17,100","17,000","17,300","16,900",30.60M,0.59%
3/1/2024,"17,300","17,150","17,400","17,050",21.86M,1.17%
3/4/2024,"17,500","17,500","17,700","17,300",38.23M,1.16%
3/5/2024,"17,200","17,500","17,500","17,100",26.62M,-1.71%
3/6/2024,"16,800","17,200","17,250","16,750",35.81M,-2.33%
3/7/2024,"16,900","16,800","17,000","16,700",19.48M,0.60%
3/8/2024,"16,500","16,950","17,050","16,450",34.02M,-2.37%
3/11/2024,"16,050","16,500","16,500","16,000",23.74M,-2.73%
3/12/2024,"16,150","16,050","16,250","16,000",15.27M,0.62%
3/13/2024,"16,550","16,300","16,550","16,250",19.86M,2.48%
3/14/2024,"16,450","16,650","16,750","16,350",16.14M,-0.60%
3/15/2024,"16,500","16,450","16,800","16,400",19.13M,0.30%
3/18/2024,"16,700","16,500","17,100","16,150",36.47M,1.21%
3/19/2024,"16,500","16,900","16,900","16,500",9.76M,-1.20%
3/20/2024,"16,550","16,500","16,650","16,350",12.08M,0.30%
3/21/2024,"17,100","16,800","17,100","16,600",42.48M,3.32%
3/22/2024,"17,100","17,350","17,450","16,950",29.12M,0.00%
3/25/2024,"17,700","17,200","18,200","17,150",110.48M,3.51%
3/26/2024,"17,850","17,800","18,050","17,600",49.15M,0.85%
3/27/2024,"18,100","18,000","18,100","17,600",43.78M,1.40%
3/28/2024,"17,650","18,300","18,300","17,550",45.12M,-2.49%
3/29/2024,"17,250","17,750","17,750","17,200",47.11M,-2.27%
4/1/2024,"17,450","17,450","17,750","17,300",37.56M,1.16%
4/2/2024,"17,400","17,400","17,400","17,050",23.95M,-0.29%
4/3/2024,"17,200","17,550","17,700","17,200",25.74M,-1.15%
4/4/2024,"17,500","17,600","17,900","17,400",47.24M,1.74%
4/5/2024,"18,300","17,450","18,700","17,200",107.99M,4.57%
4/8/2024,"18,100","18,500","18,950","18,100",49.68M,-1.09%
4/9/2024,"18,100","18,200","18,250","17,800",38.22M,0.00%
4/10/2024,"17,750","18,200","18,350","17,750",38.90M,-1.93%
4/11/2024,"17,750","17,500","17,800","17,400",32.73M,0.00%
4/12/2024,"17,700","17,800","17,950","17,700",29.04M,-0.28%
4/15/2024,"16,500","17,600","17,700","16,500",71.60M,-6.78%
4/16/2024,"15,750","16,200","16,350","15,500",48.74M,-4.55%
4/17/2024,"15,050","15,900","16,100","15,050",30.71M,-4.44%
4/19/2024,"14,450","14,800","14,950","14,200",38.51M,-3.99%
4/22/2024,"14,900","14,800","15,050","14,650",23.52M,3.11%
4/23/2024,"14,500","14,900","14,950","14,400",15.52M,-2.68%
4/24/2024,"15,200","14,700","15,400","14,600",26.74M,4.83%
4/25/2024,"15,200","15,200","15,200","14,950",11.02M,0.00%
4/26/2024,"15,250","14,950","15,600","14,950",18.37M,0.33%
5/2/2024,"14,950","15,000","15,050","14,700",15.41M,-1.97%
5/3/2024,"14,600","15,000","15,050","14,550",18.73M,-2.34%
5/6/2024,"14,900","14,750","15,000","14,600",17.99M,2.05%
5/7/2024,"14,600","14,850","14,850","14,450",28.67M,-2.01%
5/8/2024,"13,600","13,600","14,000","13,600",70.29M,-6.85%
5/9/2024,"13,750","13,950","14,150","13,700",24.73M,1.10%
5/10/2024,"13,550","13,900","13,900","13,450",20.97M,-1.45%
5/13/2024,"13,750","13,650","13,750","13,550",13.12M,1.48%
5/14/2024,"13,800","13,800","13,900","13,650",9.82M,0.36%
5/15/2024,"14,200","13,700","14,400","13,700",28.34M,2.90%
5/16/2024,"14,250","14,350","14,450","14,150",15.33M,0.35%
5/17/2024,"14,300","14,200","14,400","14,100",16.22M,0.35%
5/20/2024,"14,300","14,450","14,600","14,250",15.01M,0.00%
5/21/2024,"14,300","14,300","14,300","14,000",17.44M,0.00%
5/22/2024,"14,450","14,300","14,650","14,250",22.79M,1.05%
5/23/2024,"14,400","14,450","14,600","14,200",9.92M,-0.35%
5/24/2024,"14,450","14,500","14,950","14,200",33.03M,0.35%
5/27/2024,"14,500","14,600","14,600","14,300",7.87M,0.35%
5/28/2024,"14,500","14,500","14,600","14,350",11.43M,0.00%
5/29/2024,"14,150","14,550","14,550","14,150",15.86M,-2.41%
5/30/2024,"14,150","14,100","14,200","14,050",13.13M,0.00%
5/31/2024,"14,450","14,200","14,600","14,150",11.44M,2.12%
