Date,Price,Open,High,Low,Vol.,Change %
4/7/2022,"41,500.00","43,400.00","43,400.00","41,050.00",10.61M,-4.16%
4/8/2022,"40,000.00","41,500.00","42,100.00","40,000.00",10.16M,-3.61%
4/12/2022,"37,200.00","40,050.00","40,850.00","37,200.00",15.03M,-7.00%
4/13/2022,"39,800.00","37,500.00","39,800.00","35,550.00",14.73M,6.99%
4/14/2022,"39,750.00","40,400.00","40,400.00","39,450.00",6.17M,-0.13%
4/15/2022,"37,500.00","39,050.00","39,850.00","37,500.00",9.39M,-5.66%
4/18/2022,"38,300.00","37,000.00","38,400.00","35,600.00",11.46M,2.13%
4/19/2022,"35,800.00","38,800.00","38,800.00","35,800.00",10.13M,-6.53%
4/20/2022,"33,500.00","35,350.00","36,550.00","33,450.00",13.77M,-6.42%
4/21/2022,"32,400.00","31,250.00","34,700.00","31,200.00",18.17M,-3.28%
4/22/2022,"34,650.00","33,000.00","34,650.00","32,000.00",12.29M,6.94%
4/25/2022,"33,450.00","34,800.00","35,650.00","32,250.00",10.93M,-3.46%
4/26/2022,"34,700.00","32,500.00","35,000.00","31,500.00",8.31M,3.74%
4/27/2022,"36,000.00","34,300.00","36,000.00","33,400.00",6.29M,3.75%
4/28/2022,"35,700.00","35,900.00","36,650.00","35,500.00",5.11M,-0.83%
4/29/2022,"34,656.00","33,425.00","35,225.00","33,189.00",6.35M,-2.92%
5/4/2022,"32,857.00","34,088.00","34,562.00","32,715.00",5.61M,-5.19%
5/5/2022,"33,141.00","33,141.00","33,804.00","31,674.00",7.61M,0.86%
5/6/2022,"30,821.00","32,194.00","32,715.00","30,821.00",7.87M,-7.00%
5/9/2022,"28,691.00","29,354.00","30,253.00","28,691.00",4.42M,-6.91%
5/10/2022,"28,786.00","26,702.00","28,786.00","26,702.00",14.33M,0.33%
5/11/2022,"29,354.00","29,117.00","29,401.00","27,176.00",8.15M,1.97%
5/12/2022,"27,318.00","28,975.00","29,117.00","27,318.00",5.53M,-6.94%
5/13/2022,"25,424.00","27,176.00","27,176.00","25,424.00",6.78M,-6.93%
5/16/2022,"23,672.00","25,945.00","26,040.00","23,672.00",11.78M,-6.89%
5/17/2022,"24,809.00","22,015.00","25,093.00","22,015.00",20.34M,4.80%
5/18/2022,"25,282.00","25,093.00","26,324.00","24,525.00",9.40M,1.91%
5/19/2022,"24,146.00","23,956.00","25,093.00","23,956.00",6.67M,-4.49%
5/20/2022,"25,519.00","24,099.00","25,566.00","23,862.00",12.37M,5.69%
5/23/2022,"23,956.00","25,566.00","25,850.00","23,767.00",7.95M,-6.12%
5/24/2022,"25,093.00","24,146.00","25,093.00","22,536.00",6.48M,4.75%
5/25/2022,"26,087.00","25,045.00","26,276.00","24,477.00",12.10M,3.96%
5/26/2022,"25,756.00","26,276.00","26,655.00","25,472.00",10.14M,-1.27%
5/27/2022,"25,850.00","25,756.00","26,324.00","25,661.00",6.35M,0.36%
5/30/2022,"26,702.00","26,324.00","27,223.00","25,898.00",9.31M,3.30%
5/31/2022,"26,182.00","26,324.00","26,892.00","25,850.00",7.81M,-1.95%
6/1/2022,"25,566.00","26,182.00","26,466.00","25,187.00",7.73M,-2.35%
6/2/2022,"24,477.00","25,661.00","26,324.00","23,956.00",11.74M,-4.26%
6/3/2022,"23,672.00","24,241.00","24,619.00","23,341.00",9.82M,-3.29%
6/6/2022,"22,015.00","23,672.00","24,051.00","22,015.00",20.90M,-7.00%
6/7/2022,"20,500.00","20,926.00","21,589.00","20,500.00",21.37M,-6.88%
6/8/2022,"21,921.00","20,879.00","21,921.00","20,832.00",6.38M,6.93%
6/9/2022,"23,436.00","22,536.00","23,436.00","22,441.00",13.84M,6.91%
6/10/2022,"22,583.00","22,915.00","24,099.00","22,394.00",13.66M,-3.64%
6/13/2022,"21,021.00","21,400.00","21,968.00","21,021.00",9.23M,-6.92%
6/14/2022,"21,305.00","20,595.00","22,110.00","19,980.00",8.23M,1.35%
6/15/2022,"19,837.00","21,542.00","21,637.00","19,837.00",9.32M,-6.89%
6/16/2022,"19,033.00","20,453.00","20,642.00","18,938.00",9.21M,-4.05%
6/17/2022,"18,464.00","17,802.00","18,559.00","17,707.00",16.42M,-2.99%
6/20/2022,"17,186.00","18,464.00","18,843.00","17,186.00",12.01M,-6.92%
6/21/2022,"17,470.00","16,571.00","17,612.00","16,287.00",7.97M,1.65%
6/22/2022,"17,896.00","17,754.00","18,654.00","17,470.00",7.29M,2.44%
6/23/2022,"19,127.00","17,991.00","19,127.00","17,707.00",7.44M,6.88%
6/24/2022,"19,411.00","19,127.00","20,216.00","18,938.00",6.98M,1.48%
6/27/2022,"19,885.00","19,317.00","20,311.00","19,269.00",6.17M,2.44%
6/28/2022,"20,122.00","19,885.00","20,784.00","19,506.00",6.50M,1.19%
6/29/2022,"19,317.00","19,695.00","20,169.00","19,317.00",5.59M,-4.00%
6/30/2022,"18,464.00","19,317.00","19,695.00","18,275.00",7.16M,-4.42%
7/1/2022,"18,654.00","18,464.00","19,364.00","17,612.00",5.62M,1.03%
7/4/2022,"19,127.00","19,127.00","19,364.00","18,843.00",3.35M,2.54%
7/5/2022,"18,938.00","19,222.00","19,506.00","18,891.00",5.23M,-0.99%
7/6/2022,"18,512.00","18,512.00","19,790.00","18,464.00",6.58M,-2.25%
7/7/2022,"18,843.00","18,938.00","19,127.00","18,417.00",3.43M,1.79%
7/8/2022,"20,122.00","19,222.00","20,122.00","19,127.00",19.26M,6.79%
7/11/2022,"19,790.00","20,074.00","20,500.00","19,459.00",8.51M,-1.65%
7/12/2022,"20,690.00","20,074.00","21,068.00","19,932.00",10.22M,4.55%
7/13/2022,"20,216.00","20,690.00","20,784.00","20,122.00",10.51M,-2.29%
7/14/2022,"20,595.00","19,885.00","20,784.00","19,885.00",8.49M,1.87%
7/15/2022,"20,784.00","20,832.00","21,542.00","20,595.00",11.12M,0.92%
7/18/2022,"20,264.00","21,021.00","21,068.00","19,885.00",9.22M,-2.50%
7/19/2022,"19,790.00","20,169.00","20,406.00","19,411.00",7.31M,-2.34%
7/20/2022,"20,548.00","20,264.00","20,926.00","20,169.00",7.81M,3.83%
7/21/2022,"21,116.00","20,548.00","21,495.00","20,548.00",12.48M,2.76%
7/22/2022,"20,832.00","21,021.00","21,258.00","20,737.00",7.39M,-1.34%
7/25/2022,"20,737.00","20,548.00","21,021.00","20,406.00",4.48M,-0.46%
7/26/2022,"21,305.00","20,737.00","21,495.00","20,737.00",11.95M,2.74%
7/27/2022,"22,631.00","21,258.00","22,631.00","21,210.00",11.81M,6.22%
7/28/2022,"23,246.00","23,199.00","23,767.00","22,820.00",14.97M,2.72%
7/29/2022,"23,483.00","23,010.00","23,956.00","22,962.00",11.43M,1.02%
8/1/2022,"24,903.00","23,483.00","24,903.00","23,341.00",11.72M,6.05%
8/2/2022,"24,856.00","24,714.00","25,235.00","24,430.00",13.88M,-0.19%
8/3/2022,"25,566.00","24,430.00","25,708.00","24,430.00",9.16M,2.86%
8/4/2022,"25,282.00","25,566.00","25,803.00","24,903.00",9.51M,-1.11%
8/5/2022,"25,898.00","25,235.00","25,992.00","24,903.00",8.76M,2.44%
8/8/2022,"25,377.00","26,276.00","26,324.00","25,093.00",10.22M,-2.01%
8/9/2022,"25,566.00","25,329.00","25,803.00","24,903.00",9.48M,0.74%
8/10/2022,"26,513.00","25,472.00","27,318.00","25,377.00",16.47M,3.70%
8/11/2022,"26,324.00","27,034.00","27,034.00","25,756.00",9.37M,-0.71%
8/12/2022,"26,513.00","26,182.00","26,702.00","26,134.00",6.01M,0.72%
8/15/2022,"26,513.00","26,560.00","27,129.00","26,418.00",9.04M,0.00%
8/16/2022,"26,418.00","26,513.00","26,797.00","25,992.00",8.37M,-0.36%
8/17/2022,"27,176.00","26,608.00","27,839.00","26,466.00",12.02M,2.87%
8/18/2022,"27,129.00","26,845.00","27,271.00","26,560.00",5.58M,-0.17%
8/19/2022,"27,460.00","27,649.00","28,075.00","26,797.00",12.19M,1.22%
8/22/2022,"26,513.00","27,318.00","27,318.00","26,134.00",11.81M,-3.45%
8/23/2022,"27,081.00","26,040.00","27,176.00","26,040.00",11.09M,2.14%
8/24/2022,"26,845.00","27,176.00","27,365.00","26,560.00",7.46M,-0.87%
8/25/2022,"26,655.00","26,797.00","27,223.00","26,655.00",7.62M,-0.71%
8/26/2022,"26,513.00","26,892.00","27,791.00","26,513.00",15.18M,-0.53%
8/29/2022,"25,756.00","25,756.00","26,134.00","24,667.00",24.71M,-2.86%
8/30/2022,"24,619.00","26,134.00","26,134.00","24,619.00",12.08M,-4.41%
8/31/2022,"25,093.00","24,430.00","25,093.00","24,241.00",9.96M,1.93%
9/5/2022,"24,525.00","25,093.00","25,377.00","24,525.00",6.09M,-2.26%
9/6/2022,"25,093.00","24,619.00","25,424.00","24,383.00",10.19M,2.32%
9/7/2022,"23,341.00","24,856.00","25,140.00","23,341.00",14.97M,-6.98%
9/8/2022,"23,104.00","23,767.00","23,767.00","22,726.00",9.81M,-1.02%
9/9/2022,"23,862.00","23,483.00","23,862.00","22,536.00",8.77M,3.28%
9/12/2022,"23,341.00","24,051.00","24,051.00","23,341.00",7.64M,-2.18%
9/13/2022,"23,341.00","23,341.00","23,483.00","22,678.00",9.79M,0.00%
9/14/2022,"24,619.00","22,820.00","24,714.00","22,726.00",14.08M,5.48%
9/15/2022,"24,335.00","24,714.00","24,951.00","24,335.00",7.57M,-1.15%
9/16/2022,"23,294.00","24,146.00","24,241.00","23,294.00",12.03M,-4.28%
9/19/2022,"22,820.00","23,483.00","23,862.00","22,820.00",11.37M,-2.03%
9/20/2022,"23,625.00","23,199.00","23,909.00","22,678.00",7.44M,3.53%
9/21/2022,"23,578.00","23,294.00","24,335.00","23,294.00",10.28M,-0.20%
9/22/2022,"24,430.00","23,199.00","24,525.00","23,199.00",11.25M,3.61%
9/23/2022,"23,483.00","24,525.00","24,619.00","23,104.00",13.47M,-3.88%
9/26/2022,"21,873.00","22,868.00","23,057.00","21,873.00",12.10M,-6.86%
9/27/2022,"20,358.00","21,542.00","21,779.00","20,358.00",18.79M,-6.93%
9/28/2022,"20,358.00","19,695.00","21,068.00","19,695.00",9.19M,0.00%
9/29/2022,"18,938.00","20,974.00","20,974.00","18,938.00",11.42M,-6.98%
9/30/2022,"19,222.00","19,127.00","19,411.00","17,707.00",13.99M,1.50%
10/3/2022,"17,896.00","18,938.00","19,317.00","17,896.00",7.62M,-6.90%
10/4/2022,"16,713.00","18,180.00","18,228.00","16,665.00",14.64M,-6.61%
10/5/2022,"17,849.00","17,139.00","17,849.00","17,044.00",6.58M,6.80%
10/6/2022,"16,618.00","17,896.00","18,180.00","16,618.00",9.71M,-6.90%
10/7/2022,"15,482.00","16,476.00","16,571.00","15,482.00",24.14M,-6.84%
10/10/2022,"15,671.00","15,198.00","16,003.00","14,772.00",6.26M,1.22%
10/11/2022,"14,582.00","15,671.00","15,671.00","14,582.00",14.40M,-6.95%
10/12/2022,"15,245.00","14,488.00","15,529.00","13,777.00",7.90M,4.55%
10/13/2022,"15,482.00","15,245.00","15,671.00","15,198.00",5.97M,1.55%
10/14/2022,"15,624.00","16,003.00","16,192.00","15,529.00",7.53M,0.92%
10/17/2022,"14,961.00","15,482.00","15,482.00","14,582.00",5.26M,-4.24%
10/18/2022,"15,908.00","15,387.00","16,003.00","15,198.00",13.09M,6.33%
10/19/2022,"15,766.00","15,908.00","16,334.00","15,766.00",4.59M,-0.89%
10/20/2022,"15,150.00","15,624.00","15,908.00","15,150.00",5.88M,-3.91%
10/21/2022,"14,109.00","15,434.00","15,434.00","14,109.00",12.10M,-6.87%
10/24/2022,"13,162.00","13,872.00","14,203.00","13,162.00",8.64M,-6.71%
10/25/2022,"12,262.00","12,972.00","13,541.00","12,262.00",12.37M,-6.84%
10/26/2022,"11,410.00","12,594.00","12,594.00","11,410.00",12.46M,-6.95%
10/27/2022,"12,168.00","11,457.00","12,168.00","11,457.00",6.43M,6.64%
10/28/2022,"12,783.00","12,594.00","12,972.00","12,499.00",10.80M,5.05%
10/31/2022,"13,257.00","12,641.00","13,257.00","12,168.00",9.01M,3.71%
11/1/2022,"13,635.00","13,493.00","13,825.00","13,257.00",7.73M,2.85%
11/2/2022,"12,972.00","13,635.00","13,777.00","12,972.00",6.20M,-4.86%
11/3/2022,"12,830.00","12,594.00","13,257.00","12,546.00",3.78M,-1.09%
11/4/2022,"11,978.00","12,546.00","12,783.00","11,978.00",9.81M,-6.64%
11/7/2022,"11,173.00","11,457.00","11,836.00","11,173.00",3.42M,-6.72%
11/8/2022,"10,416.00","10,416.00","10,889.00","10,416.00",11.90M,-6.78%
11/9/2022,"10,747.00","10,747.00","11,126.00","10,605.00",8.30M,3.18%
11/10/2022,"10,037.00","10,416.00","11,268.00","10,037.00",5.78M,-6.61%
11/11/2022,"9,336.00","10,226.00","10,511.00","9,336.00",12.73M,-6.98%
11/14/2022,"8,683.00","8,683.00","9,090.00","8,683.00",7.21M,-6.99%
11/15/2022,"8,077.00","8,077.00","8,238.00","8,077.00",11.70M,-6.98%
11/16/2022,"8,636.00","7,518.00","8,636.00","7,518.00",28.48M,6.92%
11/17/2022,"9,232.00","8,948.00","9,232.00","8,853.00",17.41M,6.90%
11/18/2022,"9,848.00","9,374.00","9,848.00","8,806.00",24.89M,6.67%
11/21/2022,"9,942.00","10,321.00","10,369.00","9,706.00",16.91M,0.95%
11/22/2022,"9,658.00","10,037.00","10,605.00","9,374.00",23.48M,-2.86%
11/23/2022,"9,090.00","9,658.00","9,848.00","9,090.00",11.31M,-5.88%
11/24/2022,"9,374.00","8,996.00","9,459.00","8,711.00",12.79M,3.12%
11/25/2022,"9,990.00","9,753.00","9,990.00","9,611.00",7.00M,6.57%
11/28/2022,"10,653.00","10,653.00","10,653.00","10,653.00",2.79M,6.64%
11/29/2022,"11,363.00","11,363.00","11,363.00","10,700.00",44.18M,6.66%
11/30/2022,"12,120.00","11,742.00","12,120.00","11,410.00",14.36M,6.66%
12/1/2022,"12,925.00","12,925.00","12,925.00","12,310.00",29.50M,6.64%
12/2/2022,"13,825.00","12,925.00","13,825.00","12,452.00",24.83M,6.96%
12/5/2022,"14,298.00","14,724.00","14,724.00","13,683.00",25.00M,3.42%
12/6/2022,"13,304.00","13,730.00","14,156.00","13,304.00",33.52M,-6.95%
12/7/2022,"12,404.00","12,783.00","13,115.00","12,404.00",25.44M,-6.76%
12/8/2022,"13,257.00","12,783.00","13,257.00","12,641.00",15.54M,6.88%
12/9/2022,"13,588.00","13,730.00","13,825.00","12,925.00",18.36M,2.50%
12/12/2022,"12,641.00","13,588.00","13,777.00","12,641.00",21.60M,-6.97%
12/13/2022,"13,493.00","12,546.00","13,493.00","11,931.00",18.00M,6.74%
12/14/2022,"13,399.00","14,014.00","14,014.00","13,209.00",14.59M,-0.70%
12/15/2022,"14,298.00","13,162.00","14,298.00","13,162.00",21.90M,6.71%
12/16/2022,"14,298.00","14,061.00","14,866.00","14,014.00",14.16M,0.00%
12/19/2022,"13,351.00","14,345.00","14,819.00","13,351.00",19.36M,-6.62%
12/20/2022,"12,688.00","13,304.00","13,493.00","12,499.00",16.90M,-4.97%
12/21/2022,"12,641.00","13,162.00","13,162.00","11,931.00",11.30M,-0.37%
12/22/2022,"12,925.00","12,925.00","13,115.00","12,215.00",8.81M,2.25%
12/23/2022,"12,499.00","12,878.00","13,020.00","12,404.00",5.04M,-3.30%
12/26/2022,"11,647.00","12,310.00","12,499.00","11,647.00",9.82M,-6.82%
12/27/2022,"12,262.00","11,505.00","12,452.00","11,268.00",7.95M,5.28%
12/28/2022,"12,168.00","12,404.00","12,499.00","12,026.00",6.04M,-0.77%
12/29/2022,"11,742.00","12,026.00","12,594.00","11,742.00",5.30M,-3.50%
12/30/2022,"12,073.00","11,884.00","12,120.00","11,268.00",10.35M,2.82%
1/3/2023,"12,878.00","11,978.00","12,878.00","11,978.00",10.16M,6.67%
1/4/2023,"12,783.00","13,209.00","13,399.00","12,783.00",7.79M,-0.74%
1/5/2023,"12,688.00","12,878.00","12,925.00","12,404.00",6.75M,-0.74%
1/6/2023,"12,499.00","12,688.00","13,115.00","12,357.00",8.84M,-1.49%
1/9/2023,"12,073.00","12,594.00","12,736.00","12,073.00",5.95M,-3.41%
1/10/2023,"11,884.00","12,120.00","12,215.00","11,599.00",6.48M,-1.57%
1/11/2023,"12,641.00","12,215.00","12,688.00","12,073.00",9.61M,6.37%
1/12/2023,"12,357.00","12,688.00","12,688.00","12,262.00",4.76M,-2.25%
1/13/2023,"12,215.00","12,594.00","12,688.00","12,120.00",5.27M,-1.15%
1/16/2023,"12,168.00","12,215.00","12,499.00","11,978.00",4.25M,-0.38%
1/17/2023,"12,878.00","12,215.00","12,878.00","12,215.00",7.16M,5.83%
1/18/2023,"13,399.00","13,209.00","13,635.00","12,972.00",10.51M,4.05%
1/19/2023,"13,257.00","13,399.00","13,541.00","13,162.00",8.19M,-1.06%
1/27/2023,"13,351.00","13,446.00","13,588.00","13,257.00",7.51M,0.71%
1/30/2023,"13,635.00","13,162.00","14,203.00","12,972.00",17.38M,2.13%
1/31/2023,"14,109.00","13,541.00","14,109.00","13,541.00",10.07M,3.48%
2/1/2023,"13,162.00","14,203.00","14,345.00","13,162.00",21.72M,-6.71%
2/2/2023,"12,736.00","13,162.00","13,304.00","12,310.00",11.51M,-3.24%
2/3/2023,"12,688.00","12,783.00","13,162.00","12,546.00",6.39M,-0.38%
2/6/2023,"12,783.00","12,452.00","12,972.00","12,310.00",8.50M,0.75%
2/7/2023,"12,026.00","13,020.00","13,020.00","12,026.00",10.11M,-5.92%
2/8/2023,"11,836.00","12,594.00","12,594.00","11,363.00",10.77M,-1.58%
2/9/2023,"11,647.00","11,552.00","12,073.00","11,552.00",5.00M,-1.60%
2/10/2023,"10,984.00","11,836.00","11,836.00","10,984.00",11.06M,-5.69%
2/13/2023,"10,226.00","10,700.00","10,747.00","10,226.00",14.30M,-6.90%
2/14/2023,"9,706.00","10,321.00","10,416.00","9,611.00",11.32M,-5.09%
2/15/2023,"10,369.00","9,706.00","10,369.00","9,706.00",13.30M,6.83%
2/16/2023,"10,558.00","10,558.00","10,700.00","10,084.00",9.75M,1.82%
2/17/2023,"10,558.00","10,605.00","10,984.00","10,558.00",12.55M,0.00%
2/20/2023,"11,268.00","10,700.00","11,268.00","10,700.00",15.33M,6.72%
2/21/2023,"11,173.00","11,552.00","11,742.00","11,173.00",15.69M,-0.84%
2/22/2023,"10,416.00","10,889.00","11,079.00","10,416.00",20.47M,-6.78%
2/23/2023,"10,321.00","10,226.00","10,416.00","9,753.00",12.31M,-0.91%
2/24/2023,"9,800.00","10,416.00","10,463.00","9,800.00",8.56M,-5.05%
2/27/2023,"9,289.00","9,564.00","9,942.00","9,138.00",17.54M,-5.21%
2/28/2023,"9,469.00","9,516.00","9,658.00","9,374.00",11.91M,1.94%
3/1/2023,"9,753.00","9,289.00","9,753.00","9,194.00",13.54M,3.00%
3/2/2023,"9,611.00","9,658.00","9,848.00","9,374.00",9.65M,-1.46%
3/3/2023,"9,564.00","9,895.00","9,895.00","9,374.00",10.60M,-0.49%
3/6/2023,"10,226.00","10,132.00","10,226.00","10,084.00",16.50M,6.92%
3/7/2023,"9,942.00","10,511.00","10,511.00","9,942.00",11.92M,-2.78%
3/8/2023,"10,605.00","9,753.00","10,605.00","9,753.00",25.99M,6.67%
3/9/2023,"10,605.00","10,889.00","10,937.00","10,558.00",13.13M,0.00%
3/10/2023,"10,653.00","10,605.00","10,795.00","10,416.00",16.00M,0.45%
3/13/2023,"10,605.00","10,511.00","11,031.00","10,511.00",13.86M,-0.45%
3/14/2023,"10,084.00","10,558.00","10,795.00","9,942.00",18.57M,-4.91%
3/15/2023,"10,747.00","10,511.00","10,747.00","10,369.00",11.35M,6.57%
3/16/2023,"10,842.00","10,700.00","11,079.00","10,700.00",24.86M,0.88%
3/17/2023,"11,079.00","11,173.00","11,268.00","10,747.00",19.06M,2.19%
3/20/2023,"10,511.00","10,889.00","11,031.00","10,511.00",17.70M,-5.13%
3/21/2023,"10,937.00","10,416.00","11,031.00","10,416.00",18.29M,4.05%
3/22/2023,"10,889.00","11,126.00","11,315.00","10,889.00",13.05M,-0.44%
3/23/2023,"11,126.00","10,889.00","11,126.00","10,700.00",10.48M,2.18%
3/24/2023,"11,221.00","11,173.00","11,552.00","11,031.00",20.17M,0.85%
3/27/2023,"11,505.00","11,457.00","11,647.00","11,315.00",12.64M,2.53%
3/28/2023,"11,694.00","11,552.00","11,978.00","11,552.00",22.06M,1.64%
3/29/2023,"11,742.00","11,647.00","11,789.00","11,552.00",10.27M,0.41%
3/30/2023,"11,789.00","11,931.00","12,026.00","11,742.00",17.19M,0.40%
3/31/2023,"11,884.00","11,931.00","11,931.00","11,647.00",16.86M,0.81%
4/3/2023,"12,688.00","12,262.00","12,688.00","12,168.00",21.22M,6.77%
4/4/2023,"12,688.00","12,783.00","12,925.00","12,546.00",23.80M,0.00%
4/5/2023,"12,972.00","12,641.00","13,067.00","12,594.00",14.81M,2.24%
4/6/2023,"12,404.00","13,257.00","13,446.00","12,404.00",29.58M,-4.38%
4/7/2023,"12,878.00","12,594.00","12,925.00","12,357.00",19.95M,3.82%
4/10/2023,"12,641.00","12,830.00","13,257.00","12,499.00",20.27M,-1.84%
4/11/2023,"12,972.00","12,404.00","12,972.00","12,215.00",20.85M,2.62%
4/12/2023,"12,925.00","13,067.00","13,209.00","12,688.00",23.18M,-0.36%
4/13/2023,"12,972.00","12,972.00","13,162.00","12,783.00",21.39M,0.36%
4/14/2023,"12,073.00","13,020.00","13,067.00","12,073.00",30.25M,-6.93%
4/17/2023,"12,026.00","11,884.00","12,168.00","11,789.00",14.56M,-0.39%
4/18/2023,"12,357.00","12,026.00","12,499.00","11,742.00",19.33M,2.75%
4/19/2023,"12,026.00","12,499.00","12,499.00","11,884.00",13.44M,-2.68%
4/20/2023,"11,931.00","12,262.00","12,262.00","11,836.00",8.81M,-0.79%
4/21/2023,"11,978.00","12,073.00","12,262.00","11,836.00",11.66M,0.39%
4/24/2023,"12,073.00","11,836.00","12,168.00","11,836.00",8.21M,0.79%
4/25/2023,"11,884.00","12,262.00","12,262.00","11,884.00",10.65M,-1.57%
4/26/2023,"11,931.00","11,931.00","12,026.00","11,742.00",8.25M,0.40%
4/27/2023,"12,499.00","12,026.00","12,736.00","11,931.00",31.91M,4.76%
4/28/2023,"12,783.00","12,546.00","13,020.00","12,546.00",22.50M,2.27%
5/4/2023,"12,594.00","12,594.00","12,972.00","12,452.00",20.13M,-1.48%
5/5/2023,"12,499.00","12,594.00","12,736.00","12,404.00",12.98M,-0.75%
5/8/2023,"12,641.00","12,641.00","13,067.00","12,499.00",23.52M,1.14%
5/9/2023,"12,688.00","12,783.00","12,830.00","12,499.00",10.18M,0.37%
5/10/2023,"13,541.00","12,783.00","13,541.00","12,783.00",36.68M,6.72%
5/11/2023,"13,730.00","13,588.00","14,156.00","13,399.00",28.40M,1.40%
5/12/2023,"13,872.00","13,683.00","13,872.00","13,588.00",18.43M,1.03%
5/15/2023,"13,399.00","14,014.00","14,014.00","13,399.00",21.67M,-3.41%
5/16/2023,"13,730.00","13,446.00","13,730.00","13,351.00",18.41M,2.47%
5/17/2023,"13,209.00","13,777.00","14,109.00","13,209.00",27.42M,-3.79%
5/18/2023,"13,067.00","13,304.00","13,446.00","13,020.00",18.42M,-1.08%
5/19/2023,"13,351.00","13,162.00","13,446.00","12,830.00",12.57M,2.17%
5/22/2023,"13,493.00","13,446.00","13,635.00","13,351.00",10.67M,1.06%
5/23/2023,"13,304.00","13,541.00","13,635.00","13,209.00",16.32M,-1.40%
5/24/2023,"13,399.00","13,399.00","13,683.00","13,304.00",14.84M,0.71%
5/25/2023,"13,162.00","13,399.00","13,493.00","13,067.00",13.33M,-1.77%
5/26/2023,"13,683.00","13,257.00","13,919.00","13,209.00",21.19M,3.96%
5/29/2023,"13,825.00","13,872.00","13,967.00","13,730.00",13.98M,1.04%
5/30/2023,"14,156.00","14,156.00","14,393.00","13,967.00",31.89M,2.39%
5/31/2023,"14,109.00","14,156.00","14,393.00","14,061.00",15.94M,-0.33%
6/1/2023,"14,345.00","14,109.00","14,393.00","14,061.00",19.50M,1.67%
6/2/2023,"14,345.00","14,582.00","14,677.00","14,203.00",22.16M,0.00%
6/5/2023,"13,872.00","14,488.00","14,488.00","13,825.00",31.32M,-3.30%
6/6/2023,"14,109.00","13,825.00","14,109.00","13,683.00",18.27M,1.71%
6/7/2023,"14,393.00","14,156.00","14,772.00","14,109.00",23.63M,2.01%
6/8/2023,"13,730.00","14,582.00","14,582.00","13,730.00",24.66M,-4.61%
6/9/2023,"13,730.00","13,730.00","13,872.00","13,257.00",21.30M,0.00%
6/12/2023,"13,541.00","13,825.00","13,825.00","13,304.00",14.41M,-1.38%
6/13/2023,"13,730.00","13,730.00","13,967.00","13,541.00",17.07M,1.40%
6/14/2023,"13,635.00","13,919.00","14,109.00","13,635.00",14.19M,-0.69%
6/15/2023,"13,446.00","13,635.00","13,683.00","13,257.00",15.97M,-1.39%
6/16/2023,"13,493.00","13,683.00","13,967.00","13,493.00",20.53M,0.35%
6/19/2023,"13,730.00","13,635.00","13,919.00","13,541.00",12.83M,1.76%
6/20/2023,"14,440.00","13,872.00","14,440.00","13,777.00",27.40M,5.17%
6/21/2023,"14,535.00","14,440.00","14,677.00","14,298.00",21.34M,0.66%
6/22/2023,"15,150.00","14,724.00","15,245.00","14,630.00",32.59M,4.23%
6/23/2023,"14,961.00","15,150.00","15,150.00","14,772.00",18.32M,-1.25%
6/26/2023,"14,961.00","14,866.00","15,103.00","14,393.00",24.68M,0.00%
6/27/2023,"14,866.00","15,008.00","15,056.00","14,630.00",14.97M,-0.63%
6/28/2023,"14,724.00","14,961.00","15,245.00","14,724.00",18.15M,-0.96%
6/29/2023,"14,109.00","14,677.00","14,772.00","14,109.00",23.95M,-4.18%
6/30/2023,"14,061.00","14,014.00","14,203.00","13,919.00",12.16M,-0.34%
7/3/2023,"14,109.00","14,156.00","14,251.00","13,919.00",9.49M,0.34%
7/4/2023,"14,488.00","14,014.00","14,488.00","14,014.00",12.57M,2.69%
7/5/2023,"14,345.00","14,582.00","14,630.00","14,298.00",11.25M,-0.99%
7/6/2023,"13,825.00","14,345.00","14,440.00","13,777.00",16.34M,-3.62%
7/7/2023,"14,061.00","13,919.00","14,061.00","13,493.00",12.39M,1.71%
7/10/2023,"14,393.00","14,109.00","14,677.00","14,014.00",17.48M,2.36%
7/11/2023,"14,203.00","14,582.00","14,582.00","14,156.00",12.45M,-1.32%
7/12/2023,"14,156.00","14,298.00","14,393.00","13,967.00",13.46M,-0.33%
7/13/2023,"14,724.00","14,251.00","14,819.00","14,203.00",28.20M,4.01%
7/14/2023,"14,914.00","14,866.00","15,008.00","14,677.00",23.42M,1.29%
7/17/2023,"15,434.00","15,103.00","15,718.00","15,056.00",27.82M,3.49%
7/18/2023,"15,482.00","15,434.00","15,718.00","15,245.00",24.48M,0.31%
7/19/2023,"14,866.00","15,624.00","15,671.00","14,866.00",32.11M,-3.98%
7/20/2023,"15,056.00","14,866.00","15,103.00","14,772.00",18.61M,1.28%
7/21/2023,"15,576.00","15,150.00","15,813.00","15,056.00",26.43M,3.45%
7/24/2023,"16,003.00","15,813.00","16,239.00","15,766.00",23.48M,2.74%
7/25/2023,"15,718.00","16,003.00","16,050.00","15,624.00",24.80M,-1.78%
7/26/2023,"16,003.00","15,766.00","16,050.00","15,576.00",22.83M,1.81%
7/27/2023,"17,091.00","16,192.00","17,091.00","16,097.00",46.18M,6.80%
7/28/2023,"17,944.00","17,281.00","17,991.00","17,234.00",31.21M,4.99%
